first_scene,sceneinfo,appuin,appuinname,uv
1023,安卓桌面,3507668586,儿歌多多,1
1024,小程序profile,3507668586,儿歌多多,1
1027,本地搜索,3507668586,儿歌多多,1
1030,自动化测试下发,3507668586,儿歌多多,1
1035,公众号自定义菜单,3507668586,儿歌多多,298
1036,App分享消息,3507668586,儿歌多多,404
1037,其他小程序,3507668586,儿歌多多,114
1038,其他小程序返回,3507668586,儿歌多多,1
1042,好友搜索,3507668586,儿歌多多,13
1053,搜一搜,3507668586,儿歌多多,17
1058,公众号文章,3507668586,儿歌多多,54
1089,会话下拉,3507668586,儿歌多多,78
1102,NULL,3507668586,儿歌多多,10
ALL,NULL,3507668586,儿歌多多,2224
1006,垂搜,3507693887,俪洁保洁,1
1037,其他小程序,3507693887,俪洁保洁,1
1047,扫描小程序码,3507693887,俪洁保洁,1
1049,相册选取小程序码,3507693887,俪洁保洁,3
ALL,NULL,3507693887,俪洁保洁,6
1005,全搜,3507694974,今日赛况,3
1006,垂搜,3507694974,今日赛况,1
1037,其他小程序,3507694974,今日赛况,22
1047,扫描小程序码,3507694974,今日赛况,2
1089,会话下拉,3507694974,今日赛况,4
ALL,NULL,3507694974,今日赛况,32
1005,全搜,3507719496,选学派查简章,1
1006,垂搜,3507719496,选学派查简章,1
1020,公众号profile,3507719496,选学派查简章,1
1035,公众号自定义菜单,3507719496,选学派查简章,2
ALL,NULL,3507719496,选学派查简章,5
1001,列表,3507738522,美团充电,2
1006,垂搜,3507738522,美团充电,3
1011,扫描二维码,3507738522,美团充电,22
1035,公众号自定义菜单,3507738522,美团充电,689
1037,其他小程序,3507738522,美团充电,13
1080,客服消息菜单,3507738522,美团充电,2
1089,会话下拉,3507738522,美团充电,2
1102,NULL,3507738522,美团充电,365
ALL,NULL,3507738522,美团充电,1098
1001,列表,3507746566,快递查询单号查询帮手,1
1005,全搜,3507746566,快递查询单号查询帮手,500
1006,垂搜,3507746566,快递查询单号查询帮手,423
1007,单聊,3507746566,快递查询单号查询帮手,2
1027,本地搜索,3507746566,快递查询单号查询帮手,2
1037,其他小程序,3507746566,快递查询单号查询帮手,55
1042,好友搜索,3507746566,快递查询单号查询帮手,32
1053,搜一搜,3507746566,快递查询单号查询帮手,24
1089,会话下拉,3507746566,快递查询单号查询帮手,10
1102,NULL,3507746566,快递查询单号查询帮手,1
ALL,NULL,3507746566,快递查询单号查询帮手,1050
1001,列表,3507747580,好友运动,68
1005,全搜,3507747580,好友运动,63
1006,垂搜,3507747580,好友运动,454
1007,单聊,3507747580,好友运动,436
1008,群聊,3507747580,好友运动,400
1011,扫描二维码,3507747580,好友运动,6
1012,长按二维码,3507747580,好友运动,3
1013,相册选取二维码,3507747580,好友运动,17
1014,模版消息,3507747580,好友运动,2
1020,公众号profile,3507747580,好友运动,14
1027,本地搜索,3507747580,好友运动,3
1035,公众号自定义菜单,3507747580,好友运动,514
1037,其他小程序,3507747580,好友运动,237
1038,其他小程序返回,3507747580,好友运动,3
1042,好友搜索,3507747580,好友运动,16
1043,公众号模板消息,3507747580,好友运动,1
1044,群API,3507747580,好友运动,143
1048,长按小程序码,3507747580,好友运动,6
1049,相册选取小程序码,3507747580,好友运动,84
1053,搜一搜,3507747580,好友运动,8
1058,公众号文章,3507747580,好友运动,155
1089,会话下拉,3507747580,好友运动,170
1102,NULL,3507747580,好友运动,2
ALL,NULL,3507747580,好友运动,2805
1005,全搜,3507751768,小竹活动报名,1
1007,单聊,3507751768,小竹活动报名,1
1008,群聊,3507751768,小竹活动报名,8
1048,长按小程序码,3507751768,小竹活动报名,3
1049,相册选取小程序码,3507751768,小竹活动报名,3
ALL,NULL,3507751768,小竹活动报名,16
1001,列表,3507761614,冀州便民信息微发布,1
1005,全搜,3507761614,冀州便民信息微发布,1
1035,公众号自定义菜单,3507761614,冀州便民信息微发布,16
1042,好友搜索,3507761614,冀州便民信息微发布,2
1058,公众号文章,3507761614,冀州便民信息微发布,20
1089,会话下拉,3507761614,冀州便民信息微发布,4
ALL,NULL,3507761614,冀州便民信息微发布,44
1001,列表,3507762670,汉维翻译,49
1005,全搜,3507762670,汉维翻译,19
1006,垂搜,3507762670,汉维翻译,53
1007,单聊,3507762670,汉维翻译,142
1008,群聊,3507762670,汉维翻译,46
1011,扫描二维码,3507762670,汉维翻译,1
1012,长按二维码,3507762670,汉维翻译,1
1013,相册选取二维码,3507762670,汉维翻译,1
1020,公众号profile,3507762670,汉维翻译,219
1023,安卓桌面,3507762670,汉维翻译,2
1024,小程序profile,3507762670,汉维翻译,6
1030,自动化测试下发,3507762670,汉维翻译,5
1035,公众号自定义菜单,3507762670,汉维翻译,570
1037,其他小程序,3507762670,汉维翻译,4
1042,好友搜索,3507762670,汉维翻译,4
1043,公众号模板消息,3507762670,汉维翻译,2
1047,扫描小程序码,3507762670,汉维翻译,2
1048,长按小程序码,3507762670,汉维翻译,55
1049,相册选取小程序码,3507762670,汉维翻译,1
1053,搜一搜,3507762670,汉维翻译,2
1054,搜索历史,3507762670,汉维翻译,1
1058,公众号文章,3507762670,汉维翻译,87
1089,会话下拉,3507762670,汉维翻译,184
1102,NULL,3507762670,汉维翻译,1
ALL,NULL,3507762670,汉维翻译,1457
1001,列表,3507763577,万能WiFi大师,1
1005,全搜,3507763577,万能WiFi大师,12
1006,垂搜,3507763577,万能WiFi大师,91
1037,其他小程序,3507763577,万能WiFi大师,32
1042,好友搜索,3507763577,万能WiFi大师,3
1048,长按小程序码,3507763577,万能WiFi大师,1
1053,搜一搜,3507763577,万能WiFi大师,1
1089,会话下拉,3507763577,万能WiFi大师,3
ALL,NULL,3507763577,万能WiFi大师,144
1000,NULL,3507765505,报名工具,1
1001,列表,3507765505,报名工具,61
1005,全搜,3507765505,报名工具,22
1006,垂搜,3507765505,报名工具,57
1007,单聊,3507765505,报名工具,676
1008,群聊,3507765505,报名工具,6322
1010,收藏,3507765505,报名工具,7
1020,公众号profile,3507765505,报名工具,52
1024,小程序profile,3507765505,报名工具,8
1027,本地搜索,3507765505,报名工具,1
1030,自动化测试下发,3507765505,报名工具,3
1035,公众号自定义菜单,3507765505,报名工具,72
1037,其他小程序,3507765505,报名工具,277
1042,好友搜索,3507765505,报名工具,2
1043,公众号模板消息,3507765505,报名工具,17
1047,扫描小程序码,3507765505,报名工具,260
1048,长按小程序码,3507765505,报名工具,2341
1049,相册选取小程序码,3507765505,报名工具,81
1053,搜一搜,3507765505,报名工具,4
1058,公众号文章,3507765505,报名工具,32
1089,会话下拉,3507765505,报名工具,178
1096,聊天记录,3507765505,报名工具,13
1102,NULL,3507765505,报名工具,3
ALL,NULL,3507765505,报名工具,10490
1005,全搜,3507781785,回家吃饭+,17
1006,垂搜,3507781785,回家吃饭+,18
1007,单聊,3507781785,回家吃饭+,2
1008,群聊,3507781785,回家吃饭+,1
1011,扫描二维码,3507781785,回家吃饭+,1
1012,长按二维码,3507781785,回家吃饭+,3
1035,公众号自定义菜单,3507781785,回家吃饭+,7
1036,App分享消息,3507781785,回家吃饭+,157
1037,其他小程序,3507781785,回家吃饭+,3
1042,好友搜索,3507781785,回家吃饭+,3
1044,群API,3507781785,回家吃饭+,8
1047,扫描小程序码,3507781785,回家吃饭+,4
1048,长按小程序码,3507781785,回家吃饭+,24
1053,搜一搜,3507781785,回家吃饭+,1
1089,会话下拉,3507781785,回家吃饭+,5
1102,NULL,3507781785,回家吃饭+,2
ALL,NULL,3507781785,回家吃饭+,256
1001,列表,3507801930,抽奖助手,77
1005,全搜,3507801930,抽奖助手,307
1006,垂搜,3507801930,抽奖助手,197
1007,单聊,3507801930,抽奖助手,2682
1008,群聊,3507801930,抽奖助手,1563
1010,收藏,3507801930,抽奖助手,4
1012,长按二维码,3507801930,抽奖助手,553
1013,相册选取二维码,3507801930,抽奖助手,5
1014,模版消息,3507801930,抽奖助手,339
1020,公众号profile,3507801930,抽奖助手,203
1024,小程序profile,3507801930,抽奖助手,71
1027,本地搜索,3507801930,抽奖助手,2
1030,自动化测试下发,3507801930,抽奖助手,2
1035,公众号自定义菜单,3507801930,抽奖助手,29
1037,其他小程序,3507801930,抽奖助手,429
1038,其他小程序返回,3507801930,抽奖助手,1
1042,好友搜索,3507801930,抽奖助手,14
1043,公众号模板消息,3507801930,抽奖助手,10
1044,群API,3507801930,抽奖助手,13342
1047,扫描小程序码,3507801930,抽奖助手,520
1048,长按小程序码,3507801930,抽奖助手,49457
1049,相册选取小程序码,3507801930,抽奖助手,1762
1053,搜一搜,3507801930,抽奖助手,6
1058,公众号文章,3507801930,抽奖助手,672
1089,会话下拉,3507801930,抽奖助手,211
1090,小程序右上菜单,3507801930,抽奖助手,1
1096,聊天记录,3507801930,抽奖助手,1
1102,NULL,3507801930,抽奖助手,2
ALL,NULL,3507801930,抽奖助手,72462
1005,全搜,3507802656,粤语学习词典,18
1006,垂搜,3507802656,粤语学习词典,14
1037,其他小程序,3507802656,粤语学习词典,9
1042,好友搜索,3507802656,粤语学习词典,4
1053,搜一搜,3507802656,粤语学习词典,1
ALL,NULL,3507802656,粤语学习词典,46
1005,全搜,3507812726,公务员考试刷题宝,16
1006,垂搜,3507812726,公务员考试刷题宝,13
1020,公众号profile,3507812726,公务员考试刷题宝,1
1035,公众号自定义菜单,3507812726,公务员考试刷题宝,2
1042,好友搜索,3507812726,公务员考试刷题宝,5
1044,群API,3507812726,公务员考试刷题宝,2
1053,搜一搜,3507812726,公务员考试刷题宝,2
1058,公众号文章,3507812726,公务员考试刷题宝,2
ALL,NULL,3507812726,公务员考试刷题宝,43
1007,单聊,3507814370,乂鱼旅行,11
1008,群聊,3507814370,乂鱼旅行,95
1020,公众号profile,3507814370,乂鱼旅行,4
1035,公众号自定义菜单,3507814370,乂鱼旅行,31
1042,好友搜索,3507814370,乂鱼旅行,3
1049,相册选取小程序码,3507814370,乂鱼旅行,1
1058,公众号文章,3507814370,乂鱼旅行,2
1089,会话下拉,3507814370,乂鱼旅行,3
ALL,NULL,3507814370,乂鱼旅行,150
1000,NULL,3507828799,前程无忧51Job,2
1001,列表,3507828799,前程无忧51Job,2
1005,全搜,3507828799,前程无忧51Job,164
1006,垂搜,3507828799,前程无忧51Job,140
1007,单聊,3507828799,前程无忧51Job,21
1008,群聊,3507828799,前程无忧51Job,10
1020,公众号profile,3507828799,前程无忧51Job,31
1027,本地搜索,3507828799,前程无忧51Job,2
1035,公众号自定义菜单,3507828799,前程无忧51Job,5
1037,其他小程序,3507828799,前程无忧51Job,117
1042,好友搜索,3507828799,前程无忧51Job,53
1043,公众号模板消息,3507828799,前程无忧51Job,4
1053,搜一搜,3507828799,前程无忧51Job,6
1089,会话下拉,3507828799,前程无忧51Job,8
1096,聊天记录,3507828799,前程无忧51Job,1
ALL,NULL,3507828799,前程无忧51Job,566
1001,列表,3507831512,轻题库,2
1005,全搜,3507831512,轻题库,6
1006,垂搜,3507831512,轻题库,10
1007,单聊,3507831512,轻题库,15
1008,群聊,3507831512,轻题库,7
1020,公众号profile,3507831512,轻题库,30
1035,公众号自定义菜单,3507831512,轻题库,320
1037,其他小程序,3507831512,轻题库,81
1043,公众号模板消息,3507831512,轻题库,1
1048,长按小程序码,3507831512,轻题库,9
1049,相册选取小程序码,3507831512,轻题库,2
1080,客服消息菜单,3507831512,轻题库,1
1089,会话下拉,3507831512,轻题库,13
1102,NULL,3507831512,轻题库,8
ALL,NULL,3507831512,轻题库,505
1005,全搜,3507832849,水滴健康保障,6
1007,单聊,3507832849,水滴健康保障,1
1020,公众号profile,3507832849,水滴健康保障,110
1037,其他小程序,3507832849,水滴健康保障,1
1089,会话下拉,3507832849,水滴健康保障,4
ALL,NULL,3507832849,水滴健康保障,122
1005,全搜,3507847276,荥阳身边事,2
1007,单聊,3507847276,荥阳身边事,2
1035,公众号自定义菜单,3507847276,荥阳身边事,3
1037,其他小程序,3507847276,荥阳身边事,2
1042,好友搜索,3507847276,荥阳身边事,1
ALL,NULL,3507847276,荥阳身边事,10
1005,全搜,3507848440,石家庄共享电话本,1
1006,垂搜,3507848440,石家庄共享电话本,1
1007,单聊,3507848440,石家庄共享电话本,2
1037,其他小程序,3507848440,石家庄共享电话本,2
1047,扫描小程序码,3507848440,石家庄共享电话本,1
ALL,NULL,3507848440,石家庄共享电话本,7
1001,列表,3507849168,搞笑视频聚集,9
1005,全搜,3507849168,搞笑视频聚集,427
1006,垂搜,3507849168,搞笑视频聚集,230
1007,单聊,3507849168,搞笑视频聚集,17
1008,群聊,3507849168,搞笑视频聚集,116
1020,公众号profile,3507849168,搞笑视频聚集,1
1023,安卓桌面,3507849168,搞笑视频聚集,1
1027,本地搜索,3507849168,搞笑视频聚集,1
1037,其他小程序,3507849168,搞笑视频聚集,12
1042,好友搜索,3507849168,搞笑视频聚集,31
1043,公众号模板消息,3507849168,搞笑视频聚集,1
1053,搜一搜,3507849168,搞笑视频聚集,39
1089,会话下拉,3507849168,搞笑视频聚集,29
ALL,NULL,3507849168,搞笑视频聚集,914
1001,列表,3507856666,IT名片+,1
1005,全搜,3507856666,IT名片+,1
1007,单聊,3507856666,IT名片+,1
1008,群聊,3507856666,IT名片+,1
1035,公众号自定义菜单,3507856666,IT名片+,1
1053,搜一搜,3507856666,IT名片+,1
1089,会话下拉,3507856666,IT名片+,1
ALL,NULL,3507856666,IT名片+,7
1001,列表,3507864233,东营发布,1
1005,全搜,3507864233,东营发布,3
1006,垂搜,3507864233,东营发布,3
1007,单聊,3507864233,东营发布,3
1008,群聊,3507864233,东营发布,38
1027,本地搜索,3507864233,东营发布,1
1030,自动化测试下发,3507864233,东营发布,1
1035,公众号自定义菜单,3507864233,东营发布,4
1042,好友搜索,3507864233,东营发布,4
1048,长按小程序码,3507864233,东营发布,6
1053,搜一搜,3507864233,东营发布,1
1058,公众号文章,3507864233,东营发布,2
1089,会话下拉,3507864233,东营发布,2
ALL,NULL,3507864233,东营发布,69
1005,全搜,3507875321,桔子清单,1
1006,垂搜,3507875321,桔子清单,1
1037,其他小程序,3507875321,桔子清单,1
ALL,NULL,3507875321,桔子清单,3
1001,列表,3507875820,结婚婚庆请柬请帖,1
1005,全搜,3507875820,结婚婚庆请柬请帖,2
1006,垂搜,3507875820,结婚婚庆请柬请帖,4
1007,单聊,3507875820,结婚婚庆请柬请帖,2
1008,群聊,3507875820,结婚婚庆请柬请帖,10
1037,其他小程序,3507875820,结婚婚庆请柬请帖,3
1042,好友搜索,3507875820,结婚婚庆请柬请帖,2
1089,会话下拉,3507875820,结婚婚庆请柬请帖,2
ALL,NULL,3507875820,结婚婚庆请柬请帖,26
1001,列表,3507875943,璞缇客精品度假,1
1005,全搜,3507875943,璞缇客精品度假,2
1007,单聊,3507875943,璞缇客精品度假,6
1008,群聊,3507875943,璞缇客精品度假,36
1020,公众号profile,3507875943,璞缇客精品度假,5
1037,其他小程序,3507875943,璞缇客精品度假,1
1042,好友搜索,3507875943,璞缇客精品度假,1
1058,公众号文章,3507875943,璞缇客精品度假,115
1089,会话下拉,3507875943,璞缇客精品度假,2
ALL,NULL,3507875943,璞缇客精品度假,169
1007,单聊,3507890122,金牌招聘,1
1037,其他小程序,3507890122,金牌招聘,2
1089,会话下拉,3507890122,金牌招聘,2
ALL,NULL,3507890122,金牌招聘,5
1005,全搜,3507903787,园也,1
1006,垂搜,3507903787,园也,1
1007,单聊,3507903787,园也,6
1008,群聊,3507903787,园也,7
1035,公众号自定义菜单,3507903787,园也,4
1037,其他小程序,3507903787,园也,1
1048,长按小程序码,3507903787,园也,39
1058,公众号文章,3507903787,园也,8
1089,会话下拉,3507903787,园也,1
ALL,NULL,3507903787,园也,68
1000,NULL,3507915350,法豆在线法律咨询,1
1005,全搜,3507915350,法豆在线法律咨询,2
1007,单聊,3507915350,法豆在线法律咨询,6
1037,其他小程序,3507915350,法豆在线法律咨询,4
1042,好友搜索,3507915350,法豆在线法律咨询,5
1043,公众号模板消息,3507915350,法豆在线法律咨询,251
1044,群API,3507915350,法豆在线法律咨询,28
1053,搜一搜,3507915350,法豆在线法律咨询,1
1058,公众号文章,3507915350,法豆在线法律咨询,7
1089,会话下拉,3507915350,法豆在线法律咨询,1
ALL,NULL,3507915350,法豆在线法律咨询,306
1001,列表,3507916196,戏乐,3
1005,全搜,3507916196,戏乐,3
1006,垂搜,3507916196,戏乐,10
1007,单聊,3507916196,戏乐,2
1008,群聊,3507916196,戏乐,6
1037,其他小程序,3507916196,戏乐,7
1043,公众号模板消息,3507916196,戏乐,3
1058,公众号文章,3507916196,戏乐,9
ALL,NULL,3507916196,戏乐,43
1005,全搜,3507929461,金牌人才市场,9
1006,垂搜,3507929461,金牌人才市场,2
1007,单聊,3507929461,金牌人才市场,5
1008,群聊,3507929461,金牌人才市场,6
1011,扫描二维码,3507929461,金牌人才市场,17
1012,长按二维码,3507929461,金牌人才市场,11
1013,相册选取二维码,3507929461,金牌人才市场,1
1035,公众号自定义菜单,3507929461,金牌人才市场,42
1037,其他小程序,3507929461,金牌人才市场,4
1042,好友搜索,3507929461,金牌人才市场,7
1048,长按小程序码,3507929461,金牌人才市场,1
1058,公众号文章,3507929461,金牌人才市场,16
1089,会话下拉,3507929461,金牌人才市场,1
1102,NULL,3507929461,金牌人才市场,4
ALL,NULL,3507929461,金牌人才市场,126
1001,列表,3507941849,记步运动排行榜,4
1005,全搜,3507941849,记步运动排行榜,514
1006,垂搜,3507941849,记步运动排行榜,252
1007,单聊,3507941849,记步运动排行榜,6
1020,公众号profile,3507941849,记步运动排行榜,3
1027,本地搜索,3507941849,记步运动排行榜,2
1037,其他小程序,3507941849,记步运动排行榜,9
1042,好友搜索,3507941849,记步运动排行榜,13
1044,群API,3507941849,记步运动排行榜,7
1053,搜一搜,3507941849,记步运动排行榜,55
1089,会话下拉,3507941849,记步运动排行榜,21
ALL,NULL,3507941849,记步运动排行榜,886
1001,列表,3507980439,拍图识字,52
1005,全搜,3507980439,拍图识字,180
1006,垂搜,3507980439,拍图识字,395
1007,单聊,3507980439,拍图识字,156
1008,群聊,3507980439,拍图识字,232
1020,公众号profile,3507980439,拍图识字,3
1023,安卓桌面,3507980439,拍图识字,3
1024,小程序profile,3507980439,拍图识字,1
1027,本地搜索,3507980439,拍图识字,3
1030,自动化测试下发,3507980439,拍图识字,2
1035,公众号自定义菜单,3507980439,拍图识字,97
1037,其他小程序,3507980439,拍图识字,651
1042,好友搜索,3507980439,拍图识字,8
1044,群API,3507980439,拍图识字,97
1048,长按小程序码,3507980439,拍图识字,51
1053,搜一搜,3507980439,拍图识字,14
1058,公众号文章,3507980439,拍图识字,4
1082,公众号文字链,3507980439,拍图识字,11
1089,会话下拉,3507980439,拍图识字,88
1102,NULL,3507980439,拍图识字,13
ALL,NULL,3507980439,拍图识字,2061
1005,全搜,3507988137,早教胎教音乐,2
1006,垂搜,3507988137,早教胎教音乐,4
1007,单聊,3507988137,早教胎教音乐,2
1026,附近的小程序,3507988137,早教胎教音乐,1
1037,其他小程序,3507988137,早教胎教音乐,11
1042,好友搜索,3507988137,早教胎教音乐,1
ALL,NULL,3507988137,早教胎教音乐,21
1001,列表,3507992479,计划控,5
1005,全搜,3507992479,计划控,5
1006,垂搜,3507992479,计划控,17
1007,单聊,3507992479,计划控,4
1008,群聊,3507992479,计划控,41
1020,公众号profile,3507992479,计划控,35
1027,本地搜索,3507992479,计划控,1
1035,公众号自定义菜单,3507992479,计划控,211
1037,其他小程序,3507992479,计划控,15
1042,好友搜索,3507992479,计划控,1
1048,长按小程序码,3507992479,计划控,7
1053,搜一搜,3507992479,计划控,2
1058,公众号文章,3507992479,计划控,27
1089,会话下拉,3507992479,计划控,7
1102,NULL,3507992479,计划控,6
ALL,NULL,3507992479,计划控,384
1001,列表,3507998701,建平同城信息平台,1
1005,全搜,3507998701,建平同城信息平台,1
1006,垂搜,3507998701,建平同城信息平台,3
1037,其他小程序,3507998701,建平同城信息平台,1
1042,好友搜索,3507998701,建平同城信息平台,1
ALL,NULL,3507998701,建平同城信息平台,7
1000,NULL,3508000872,艺龙酒店机票火车票预订,10
1001,列表,3508000872,艺龙酒店机票火车票预订,40
1005,全搜,3508000872,艺龙酒店机票火车票预订,2831
1006,垂搜,3508000872,艺龙酒店机票火车票预订,544
1007,单聊,3508000872,艺龙酒店机票火车票预订,46
1008,群聊,3508000872,艺龙酒店机票火车票预订,35
1011,扫描二维码,3508000872,艺龙酒店机票火车票预订,9
1012,长按二维码,3508000872,艺龙酒店机票火车票预订,16
1014,模版消息,3508000872,艺龙酒店机票火车票预订,19
1020,公众号profile,3508000872,艺龙酒店机票火车票预订,10
1027,本地搜索,3508000872,艺龙酒店机票火车票预订,8
1030,自动化测试下发,3508000872,艺龙酒店机票火车票预订,1
1035,公众号自定义菜单,3508000872,艺龙酒店机票火车票预订,1
1037,其他小程序,3508000872,艺龙酒店机票火车票预订,14
1042,好友搜索,3508000872,艺龙酒店机票火车票预订,417
1043,公众号模板消息,3508000872,艺龙酒店机票火车票预订,973
1053,搜一搜,3508000872,艺龙酒店机票火车票预订,271
1089,会话下拉,3508000872,艺龙酒店机票火车票预订,26
ALL,NULL,3508000872,艺龙酒店机票火车票预订,5271
1000,NULL,3508000873,携程订酒店机票火车票汽车票门票,20
1001,列表,3508000873,携程订酒店机票火车票汽车票门票,771
1005,全搜,3508000873,携程订酒店机票火车票汽车票门票,7267
1006,垂搜,3508000873,携程订酒店机票火车票汽车票门票,2119
1007,单聊,3508000873,携程订酒店机票火车票汽车票门票,25001
1008,群聊,3508000873,携程订酒店机票火车票汽车票门票,9093
1010,收藏,3508000873,携程订酒店机票火车票汽车票门票,5
1011,扫描二维码,3508000873,携程订酒店机票火车票汽车票门票,20531
1012,长按二维码,3508000873,携程订酒店机票火车票汽车票门票,578
1013,相册选取二维码,3508000873,携程订酒店机票火车票汽车票门票,27
1014,模版消息,3508000873,携程订酒店机票火车票汽车票门票,45
1020,公众号profile,3508000873,携程订酒店机票火车票汽车票门票,47
1023,安卓桌面,3508000873,携程订酒店机票火车票汽车票门票,24
1024,小程序profile,3508000873,携程订酒店机票火车票汽车票门票,10
1027,本地搜索,3508000873,携程订酒店机票火车票汽车票门票,128
1028,卡包,3508000873,携程订酒店机票火车票汽车票门票,5902
1030,自动化测试下发,3508000873,携程订酒店机票火车票汽车票门票,1
1035,公众号自定义菜单,3508000873,携程订酒店机票火车票汽车票门票,4423
1036,App分享消息,3508000873,携程订酒店机票火车票汽车票门票,139049
1037,其他小程序,3508000873,携程订酒店机票火车票汽车票门票,495
1038,其他小程序返回,3508000873,携程订酒店机票火车票汽车票门票,6
1042,好友搜索,3508000873,携程订酒店机票火车票汽车票门票,907
1043,公众号模板消息,3508000873,携程订酒店机票火车票汽车票门票,3889
1044,群API,3508000873,携程订酒店机票火车票汽车票门票,49643
1045,朋友圈广告,3508000873,携程订酒店机票火车票汽车票门票,150
1047,扫描小程序码,3508000873,携程订酒店机票火车票汽车票门票,425
1048,长按小程序码,3508000873,携程订酒店机票火车票汽车票门票,33756
1049,相册选取小程序码,3508000873,携程订酒店机票火车票汽车票门票,678
1053,搜一搜,3508000873,携程订酒店机票火车票汽车票门票,663
1054,搜索历史,3508000873,携程订酒店机票火车票汽车票门票,7
1058,公众号文章,3508000873,携程订酒店机票火车票汽车票门票,20
1080,客服消息菜单,3508000873,携程订酒店机票火车票汽车票门票,6
1084,朋友圈广告原生页,3508000873,携程订酒店机票火车票汽车票门票,38
1089,会话下拉,3508000873,携程订酒店机票火车票汽车票门票,1479
1090,小程序右上菜单,3508000873,携程订酒店机票火车票汽车票门票,5
1096,聊天记录,3508000873,携程订酒店机票火车票汽车票门票,19
1102,NULL,3508000873,携程订酒店机票火车票汽车票门票,152
ALL,NULL,3508000873,携程订酒店机票火车票汽车票门票,307379
1001,列表,3508000875,小年糕+,771
1005,全搜,3508000875,小年糕+,69
1006,垂搜,3508000875,小年糕+,403
1007,单聊,3508000875,小年糕+,9154
1008,群聊,3508000875,小年糕+,35251
1010,收藏,3508000875,小年糕+,5
1011,扫描二维码,3508000875,小年糕+,3
1012,长按二维码,3508000875,小年糕+,33
1014,模版消息,3508000875,小年糕+,5
1020,公众号profile,3508000875,小年糕+,524
1023,安卓桌面,3508000875,小年糕+,10
1024,小程序profile,3508000875,小年糕+,70
1027,本地搜索,3508000875,小年糕+,27
1030,自动化测试下发,3508000875,小年糕+,2
1035,公众号自定义菜单,3508000875,小年糕+,80
1037,其他小程序,3508000875,小年糕+,100
1042,好友搜索,3508000875,小年糕+,11
1047,扫描小程序码,3508000875,小年糕+,17
1048,长按小程序码,3508000875,小年糕+,17
1049,相册选取小程序码,3508000875,小年糕+,87
1053,搜一搜,3508000875,小年糕+,7
1054,搜索历史,3508000875,小年糕+,3
1058,公众号文章,3508000875,小年糕+,19682
1074,公众号会话卡片,3508000875,小年糕+,372
1089,会话下拉,3508000875,小年糕+,2111
1090,小程序右上菜单,3508000875,小年糕+,2
1096,聊天记录,3508000875,小年糕+,48
ALL,NULL,3508000875,小年糕+,68864
1000,NULL,3508000880,快递100小助手,90
1001,列表,3508000880,快递100小助手,115
1005,全搜,3508000880,快递100小助手,2075
1006,垂搜,3508000880,快递100小助手,1651
1007,单聊,3508000880,快递100小助手,8169
1008,群聊,3508000880,快递100小助手,744
1010,收藏,3508000880,快递100小助手,3
1011,扫描二维码,3508000880,快递100小助手,47741
1012,长按二维码,3508000880,快递100小助手,3758
1013,相册选取二维码,3508000880,快递100小助手,217
1014,模版消息,3508000880,快递100小助手,11
1020,公众号profile,3508000880,快递100小助手,30
1023,安卓桌面,3508000880,快递100小助手,15
1024,小程序profile,3508000880,快递100小助手,39
1026,附近的小程序,3508000880,快递100小助手,1
1027,本地搜索,3508000880,快递100小助手,46
1030,自动化测试下发,3508000880,快递100小助手,2
1035,公众号自定义菜单,3508000880,快递100小助手,2810
1036,App分享消息,3508000880,快递100小助手,2631
1037,其他小程序,3508000880,快递100小助手,127
1042,好友搜索,3508000880,快递100小助手,948
1043,公众号模板消息,3508000880,快递100小助手,319
1053,搜一搜,3508000880,快递100小助手,200
1054,搜索历史,3508000880,快递100小助手,1
1058,公众号文章,3508000880,快递100小助手,5
1080,客服消息菜单,3508000880,快递100小助手,1
1089,会话下拉,3508000880,快递100小助手,494
1096,聊天记录,3508000880,快递100小助手,7
1102,NULL,3508000880,快递100小助手,189
ALL,NULL,3508000880,快递100小助手,72439
1000,NULL,3508000901,下厨房+,2
1001,列表,3508000901,下厨房+,180
1005,全搜,3508000901,下厨房+,648
1006,垂搜,3508000901,下厨房+,1663
1007,单聊,3508000901,下厨房+,3158
1008,群聊,3508000901,下厨房+,4336
1010,收藏,3508000901,下厨房+,11
1011,扫描二维码,3508000901,下厨房+,89
1012,长按二维码,3508000901,下厨房+,99
1013,相册选取二维码,3508000901,下厨房+,3
1020,公众号profile,3508000901,下厨房+,27
1023,安卓桌面,3508000901,下厨房+,4
1024,小程序profile,3508000901,下厨房+,14
1027,本地搜索,3508000901,下厨房+,17
1030,自动化测试下发,3508000901,下厨房+,3
1035,公众号自定义菜单,3508000901,下厨房+,657
1036,App分享消息,3508000901,下厨房+,32150
1037,其他小程序,3508000901,下厨房+,289
1042,好友搜索,3508000901,下厨房+,58
1048,长按小程序码,3508000901,下厨房+,12
1053,搜一搜,3508000901,下厨房+,22
1080,客服消息菜单,3508000901,下厨房+,1
1089,会话下拉,3508000901,下厨房+,459
1096,聊天记录,3508000901,下厨房+,23
ALL,NULL,3508000901,下厨房+,43925
1000,NULL,3508000937,腾讯翻译君,3
1001,列表,3508000937,腾讯翻译君,213
1005,全搜,3508000937,腾讯翻译君,1137
1006,垂搜,3508000937,腾讯翻译君,9587
1007,单聊,3508000937,腾讯翻译君,254
1008,群聊,3508000937,腾讯翻译君,64
1020,公众号profile,3508000937,腾讯翻译君,10
