enterscene_,sceneinfo,appuin,appuinname,uv
1008,群聊,3508185676,高铁管家,6
ALL,NULL,3508194370,附近修车店,6
1014,模版消息,3508359174,公益众筹平台,6
1005,全搜,3508361859,闪回收手机回收,6
1020,公众号profile,3508381465,讯飞快读,6
ALL,NULL,3508489878,高碑店便民信息,6
ALL,NULL,3508520930,时间胶囊TimeCapsules,6
1089,会话下拉,3508525963,一厘米旅游,6
1024,小程序profile,3508549531,息牛停车,6
1035,公众号自定义菜单,3508549531,息牛停车,6
1047,扫描小程序码,3508628779,芒果在线+,6
1008,群聊,3508675992,传图识花草,6
1024,小程序profile,3508733726,结伴吧,6
1020,公众号profile,3508781790,淘巴士汽车票出行,6
1027,本地搜索,3508844071,枣庄掌上公交,6
1024,小程序profile,3508878907,薄荷健康学院,6
1007,单聊,3508883630,习音堂,6
1053,搜一搜,3508905443,做个头像,6
1006,垂搜,3508911838,传图识字专业版,6
1035,公众号自定义菜单,3508931247,小应扫描,6
1038,其他小程序返回,3508974817,照片相册集,6
1089,会话下拉,3800018952,金鸣OCR表格文字识别程序,6
1038,其他小程序返回,3800021419,制作音乐相册,6
1001,列表,3800023761,肇庆实时公交查询,6
1049,相册选取小程序码,3801010809,koolearn小教室,6
1027,本地搜索,3801019494,查查快递,6
1001,列表,3802020731,微知天气预报,6
1024,小程序profile,3803013832,邀请函制作邀请函模板设计,6
1008,群聊,3803029065,AI识花君,6
1038,其他小程序返回,3803029065,AI识花君,6
1005,全搜,3808012789,合租找室友,6
1035,公众号自定义菜单,3808012789,合租找室友,6
1037,其他小程序,3808012789,合租找室友,6
1006,垂搜,3808022889,走步健身,6
1035,公众号自定义菜单,3810000764,宝贝睡觉,6
1037,其他小程序,3810012089,看风水师,6
1024,小程序profile,3810020209,全名片,6
1024,小程序profile,3812000128,美食杰菜谱大全,6
1038,其他小程序返回,3812000128,美食杰菜谱大全,6
1038,其他小程序返回,3812010636,查查菜价,6
1058,公众号文章,3812010636,查查菜价,6
ALL,NULL,3812013345,传图识文大师,6
1007,单聊,3825007204,51保障通,6
1005,全搜,3826011040,成都摇号助手,6
1042,好友搜索,3826011040,成都摇号助手,6
1089,会话下拉,3828009008,合肥找工作网,6
1035,公众号自定义菜单,3829002390,贝壳租房,6
1014,模版消息,3830001806,巴乐兔租房平台,6
1001,列表,3832013328,星座VIP,6
1005,全搜,3832026773,文字提取,6
1035,公众号自定义菜单,3836020182,浦江招聘网,6
1089,会话下拉,3838026237,查询轴承型号,6
1043,公众号模板消息,3841026530,宠咖秀,6
1024,小程序profile,3842002787,证件照拍摄,6
1096,聊天记录,3843008221,节日祝福贺卡,6
1027,本地搜索,3845012225,有票儿出行服务,6
1027,本地搜索,3846011475,齐装网家居装修,6
1007,单聊,3849001404,最美证件照in,6
ALL,NULL,3849012277,济南挪车,6
1022,会话置部,3849022532,领取音乐相册,6
1054,搜索历史,3849022532,领取音乐相册,6
1001,列表,3850018107,12星座生肖运势,6
1014,模版消息,3850023027,识花大全,6
1007,单聊,3852013050,花字,6
1023,安卓桌面,3854013946,头像达人,6
1024,小程序profile,3854013946,头像达人,6
1001,列表,3855021108,常宁共享电话本,6
1001,列表,3857023459,宝宝微请柬生日宴百日满月邀请函,6
1038,其他小程序返回,3857026944,传图识字君,6
1043,公众号模板消息,3858005060,58二手车精选,6
1006,垂搜,3858010566,腾讯微回收,6
1024,小程序profile,3858010566,腾讯微回收,6
1005,全搜,3505000820,春秋航空特价机票,5
1012,长按二维码,3505000837,e代驾Lite,5
1067,公众号文章广告,3505000852,智联招聘丨白领招聘求职找工作,5
1048,长按小程序码,3505000855,华住会酒店预订汉庭全季桔子,5
1054,搜索历史,3505000855,华住会酒店预订汉庭全季桔子,5
1020,公众号profile,3505001334,Tinrry烘焙,5
1024,小程序profile,3505001334,Tinrry烘焙,5
1102,NULL,3505001334,Tinrry烘焙,5
1023,安卓桌面,3505001898,诗词文学精选,5
1048,长按小程序码,3505001949,天天练口语一英语日语韩语,5
1007,单聊,3505002249,30天天气预报,5
1024,小程序profile,3505002249,30天天气预报,5
1006,垂搜,3505002558,美食天下+,5
1082,公众号文字链,3505003378,小打卡,5
1089,会话下拉,3505004297,爱打卡,5
1060,微信支付完成页,3505004401,小泊停车,5
1006,垂搜,3505007084,兼职乐,5
1012,长按二维码,3505008241,安居客房产,5
1048,长按小程序码,3505012998,马拉松跑步助手,5
1001,列表,3505023440,水滴的字典,5
1027,本地搜索,3505027751,FitTime即刻运动,5
1037,其他小程序,3505031390,年检易,5
1038,其他小程序返回,3505031390,年检易,5
1001,列表,3505033978,值班日历,5
1035,公众号自定义菜单,3505033978,值班日历,5
1058,公众号文章,3505058977,中国电信营业厅,5
1048,长按小程序码,3505079331,优志愿填报助手,5
1007,单聊,3505081122,婚礼汇,5
1001,列表,3505090725,有伴英语,5
1014,模版消息,3505090725,有伴英语,5
1027,本地搜索,3505096311,悟空找房+,5
1027,本地搜索,3505104818,搜狗云表情,5
1035,公众号自定义菜单,3505104818,搜狗云表情,5
1037,其他小程序,3505112155,爱空间标准化家装装修,5
1035,公众号自定义菜单,3505147390,查视力,5
1037,其他小程序,3505154585,钓鱼人手册,5
1042,好友搜索,3505159217,微信发票助手,5
1035,公众号自定义菜单,3505279735,你萌好魔法拼豆,5
1001,列表,3505289830,法律咨询平台BLAW,5
1023,安卓桌面,3505302283,数易人,5
1027,本地搜索,3505302283,数易人,5
1024,小程序profile,3505340257,印象名片,5
1038,其他小程序返回,3505340257,印象名片,5
1001,列表,3505360953,水滴大本营,5
1037,其他小程序,3505361646,周公解梦大全查询,5
1030,自动化测试下发,3505385368,一鹿有车,5
1053,搜一搜,3505414859,图片文字识别,5
ALL,NULL,3505420180,集时光相册,5
1020,公众号profile,3505597289,ETC助手,5
1045,朋友圈广告,3505597289,ETC助手,5
1043,公众号模板消息,3505597506,快递助手云打印,5
ALL,NULL,3505606835,成功微订+,5
1006,垂搜,3505607626,流量不限量助手,5
1027,本地搜索,3505628393,移动充值,5
1024,小程序profile,3505662250,云南求职圈一找工作人才招聘网,5
1035,公众号自定义菜单,3505665783,K同城,5
ALL,NULL,3505665783,K同城,5
1042,好友搜索,3505701833,58到家家庭服务,5
1049,相册选取小程序码,3505701833,58到家家庭服务,5
1006,垂搜,3505710754,纪念日助手,5
1007,单聊,3505710754,纪念日助手,5
1089,会话下拉,3505711379,宁波房产资讯,5
1006,垂搜,3505739633,拍照识物大全,5
1027,本地搜索,3505750248,同城二手车市场,5
1089,会话下拉,3505841149,长岛渔家乐旅游平台,5
1027,本地搜索,3505853549,懂车,5
1027,本地搜索,3505999912,家有律师,5
1058,公众号文章,3506000679,永乐票务+,5
1001,列表,3506006440,家装精品案例,5
1006,垂搜,3506010766,嗨住租房,5
1001,列表,3506018868,点学英语,5
1006,垂搜,3506020829,途家公寓民宿,5
1035,公众号自定义菜单,3506040650,神机算万年历,5
1028,卡包,3506044594,中国移动10086+,5
1006,垂搜,3506057439,香哈菜谱+,5
1089,会话下拉,3506058497,上海中原房屋估价,5
1023,安卓桌面,3506066281,小立报名,5
1027,本地搜索,3506066281,小立报名,5
1023,安卓桌面,3506066650,车价天天报,5
1054,搜索历史,3506066650,车价天天报,5
1022,会话置部,3506080265,闪萌表情,5
1096,聊天记录,3506080265,闪萌表情,5
1042,好友搜索,3506154242,音乐站,5
1008,群聊,3506277559,检查作业,5
ALL,NULL,3506378274,宜昌回收,5
1001,列表,3506382591,马拉松比赛助手,5
1020,公众号profile,3506457706,幸运抽奖,5
1082,公众号文字链,3506457706,幸运抽奖,5
1001,列表,3506493806,齐装网装修助手,5
1038,其他小程序返回,3506534347,黄历万年历天气,5
1038,其他小程序返回,3506579382,人脸识别王,5
1007,单聊,3506586021,车字典,5
1001,列表,3506607942,日记薄,5
1006,垂搜,3506607942,日记薄,5
1008,群聊,3506636036,学习云资料,5
1023,安卓桌面,3506636036,学习云资料,5
1024,小程序profile,3506636036,学习云资料,5
1005,全搜,3506677093,邮证查违章,5
1054,搜索历史,3506677093,邮证查违章,5
ALL,NULL,3506705725,油耗小贴士,5
1023,安卓桌面,3506775392,基层检验网考试中心,5
1089,会话下拉,3506776452,鲜芒生酮小助手,5
ALL,NULL,3506858493,送气电话,5
1038,其他小程序返回,3506914435,纸塘日记,5
1020,公众号profile,3506963826,每日学英语,5
1042,好友搜索,3506963826,每日学英语,5
1020,公众号profile,3506983561,照片相册制作神器,5
1042,好友搜索,3507000614,中通助手,5
1042,好友搜索,3507000615,南航e行,5
1022,会话置部,3507000634,美团外卖,5
1080,客服消息菜单,3507000638,大众点评美食电影运动旅游门票,5
1027,本地搜索,3507001731,小萝卜报名,5
1043,公众号模板消息,3507001731,小萝卜报名,5
ALL,NULL,3507004065,台州人力网,5
1001,列表,3507005970,打卡考勤,5
1006,垂搜,3507007049,铁友,5
1024,小程序profile,3507007318,青团社兼职实习,5
1042,好友搜索,3507007318,青团社兼职实习,5
1058,公众号文章,3507009004,木鸟短租民宿客栈住宿日租房预订,5
1020,公众号profile,3507009314,忆年共享相册,5
1047,扫描小程序码,3507009314,忆年共享相册,5
1007,单聊,3507019339,启信宝商业搜索,5
1038,其他小程序返回,3507021295,知乐邀请函,5
1096,聊天记录,3507021295,知乐邀请函,5
1042,好友搜索,3507036389,爱回收手机回收,5
1022,会话置部,3507041826,去哪儿机票火车票酒店,5
1020,公众号profile,3507068324,乐乐作文,5
1027,本地搜索,3507126906,七弦古琴网,5
1027,本地搜索,3507131957,百城招聘丨求职找工作找人才,5
1082,公众号文字链,3507135269,腾讯乘车码,5
ALL,NULL,3507148251,BallU,5
1008,群聊,3507183804,汽车大全Pro,5
1024,小程序profile,3507183804,汽车大全Pro,5
1089,会话下拉,3507203513,张家港房产网,5
1089,会话下拉,3507216184,永康物流平台,5
1089,会话下拉,3507251569,一起找吧,5
1038,其他小程序返回,3507279037,邮证户政,5
1024,小程序profile,3507284674,博物官,5
1037,其他小程序,3507284674,博物官,5
1008,群聊,3507338582,众安保险福利,5
1027,本地搜索,3507338582,众安保险福利,5
1008,群聊,3507341609,农村别墅图纸库,5
1027,本地搜索,3507341609,农村别墅图纸库,5
1005,全搜,3507342283,云充吧微驿站,5
1012,长按二维码,3507342283,云充吧微驿站,5
1035,公众号自定义菜单,3507394654,中华万年历,5
1038,其他小程序返回,3507394654,中华万年历,5
1007,单聊,3507405973,火箭投递,5
ALL,NULL,3507475611,乒乓宝,5
1035,公众号自定义菜单,3507516443,扬帆网,5
1027,本地搜索,3507520417,旧衣服回收捐赠,5
1001,列表,3507572247,宝小二帮你省钱吧,5
1006,垂搜,3507598001,微乘车码,5
1005,全搜,3507615544,附近wifi一键连接,5
1048,长按小程序码,3507615544,附近wifi一键连接,5
1005,全搜,3507639267,全民健步走,5
1038,其他小程序返回,3507639267,全民健步走,5
1035,公众号自定义菜单,3507666050,小宇宙Heli,5
1005,全搜,3507668586,儿歌多多,5
1056,音乐播放器菜单,3507668586,儿歌多多,5
1058,公众号文章,3507668586,儿歌多多,5
1096,聊天记录,3507668586,儿歌多多,5
1024,小程序profile,3507738522,美团充电,5
1005,全搜,3507747580,好友运动,5
1048,长按小程序码,3507747580,好友运动,5
1058,公众号文章,3507761614,冀州便民信息微发布,5
1027,本地搜索,3507762670,汉维翻译,5
1027,本地搜索,3507781785,回家吃饭+,5
1044,群API,3507781785,回家吃饭+,5
1013,相册选取二维码,3507801930,抽奖助手,5
1022,会话置部,3507801930,抽奖助手,5
1020,公众号profile,3507831512,轻题库,5
1089,会话下拉,3507864233,东营发布,5
1089,会话下拉,3507875820,结婚婚庆请柬请帖,5
1027,本地搜索,3507915350,法豆在线法律咨询,5
1080,客服消息菜单,3508000873,携程订酒店机票火车票汽车票门票,5
1058,公众号文章,3508000880,快递100小助手,5
1096,聊天记录,3508001201,结婚啦微请柬电子请帖,5
1027,本地搜索,3508001632,跑步训练,5
1000,NULL,3508002787,酒店机票火车,5
1007,单聊,3508002855,美甲帮+,5
0,NULL,3508009271,微快递+,5
1005,全搜,3508009333,无忧查违章,5
1024,小程序profile,3508009333,无忧查违章,5
1090,小程序右上菜单,3508010849,回收宝+,5
1037,其他小程序,3508013685,9188彩票,5
1005,全搜,3508019056,钢琴优课,5
1024,小程序profile,3508019056,钢琴优课,5
1027,本地搜索,3508019056,钢琴优课,5
1008,群聊,3508021798,不土不木规范,5
1008,群聊,3508028748,土巴兔家居装修,5
1020,公众号profile,3508028748,土巴兔家居装修,5
1048,长按小程序码,3508028748,土巴兔家居装修,5
1012,长按二维码,3508032555,驾考宝典丨学车找驾校,5
1089,会话下拉,3508036753,阿乐汽配,5
1012,长按二维码,3508038509,巴士管家火车票汽车票预订,5
1006,垂搜,3508043624,有车以后,5
1090,小程序右上菜单,3508043624,有车以后,5
1007,单聊,3508079191,喵特漫展,5
1023,安卓桌面,3508087787,途虎养车Tuhu,5
1054,搜索历史,3508087787,途虎养车Tuhu,5
1038,其他小程序返回,3508098076,万年历经典版,5
1005,全搜,3508107293,腾讯相册,5
1043,公众号模板消息,3508111933,车轮查违章,5
1005,全搜,3508127507,名片全能王+,5
1020,公众号profile,3508145002,玩车教授,5
1037,其他小程序,3508149236,靓家居装修,5
1047,扫描小程序码,3508149236,靓家居装修,5
1074,公众号会话卡片,3508149236,靓家居装修,5
1000,NULL,3508185139,来电,5
1042,好友搜索,3508185139,来电,5
1054,搜索历史,3508185139,来电,5
1022,会话置部,3508231627,风火递,5
1090,小程序右上菜单,3508231627,风火递,5
1096,聊天记录,3508231627,风火递,5
1024,小程序profile,3508292167,世界杯足球2018,5
1007,单聊,3508333259,海宁求职,5
1001,列表,3508366900,吉他自学课堂,5
1023,安卓桌面,3508417674,专利大王,5
1001,列表,3508425614,懒人英语lite,5
1089,会话下拉,3508489878,高碑店便民信息,5
1005,全搜,3508518234,钱儿频道会员,5
1007,单聊,3508525963,一厘米旅游,5
1060,微信支付完成页,3508549531,息牛停车,5
1089,会话下拉,3508614221,南阳同城知道分类信息,5
1089,会话下拉,3508624315,雪佛兰,5
1089,会话下拉,3508626659,点餐程序助手,5
1001,列表,3508637094,EMS寄件,5
1007,单聊,3508675992,传图识花草,5
1007,单聊,3508844071,枣庄掌上公交,5
1035,公众号自定义菜单,3508844071,枣庄掌上公交,5
1023,安卓桌面,3508878907,薄荷健康学院,5
1001,列表,3508883630,习音堂,5
1023,安卓桌面,3508995431,一键找WiFi,5
1024,小程序profile,3508995431,一键找WiFi,5
1027,本地搜索,3508996034,照片制作器,5
ALL,NULL,3800025880,金名高考志愿大师,5
1013,相册选取二维码,3801010809,koolearn小教室,5
1006,垂搜,3803026466,魔性壁纸,5
1027,本地搜索,3803026466,魔性壁纸,5
1048,长按小程序码,3803026466,魔性壁纸,5
1001,列表,3804004288,中通寄祝福,5
1007,单聊,3808022889,走步健身,5
ALL,NULL,3809023110,创建电子名片,5
1038,其他小程序返回,3810012089,看风水师,5
1023,安卓桌面,3810023124,戏曲苑,5
1006,垂搜,3811010391,广东省教育考试院,5
1027,本地搜索,3812007537,花生拼住,5
1001,列表,3812027031,婚礼邀请函电子请帖结婚请柬,5
1024,小程序profile,3825007204,51保障通,5
1102,NULL,3825007204,51保障通,5
ALL,NULL,3828015600,随笔官网,5
1007,单聊,3829002105,趣找谱,5
1024,小程序profile,3829002105,趣找谱,5
1024,小程序profile,3829002390,贝壳租房,5
1096,聊天记录,3829006039,微祝福+,5
1089,会话下拉,3831015888,作文官网,5
1023,安卓桌面,3831026920,AI识别花草动物取字菜品车型大全,5
1037,其他小程序,3831026920,AI识别花草动物取字菜品车型大全,5
1027,本地搜索,3832007282,电子请柬邀请函制作,5
1024,小程序profile,3832017540,早起打卡ing,5
1005,全搜,3835000653,学英语口语训练营,5
1020,公众号profile,3835000653,学英语口语训练营,5
1008,群聊,3835014690,作业登记簿,5
1058,公众号文章,3836020182,浦江招聘网,5
1001,列表,3836021155,运动步数打卡,5
1001,列表,3838003182,天天周末,5
1001,列表,3840010330,榕榕姐姐故事,5
1005,全搜,3840010330,榕榕姐姐故事,5
